,x,y,labels,headline,created_at,Topic,top_n_words,size
153,14.260889,2.5241618,-1,US-Rundreise: Wie effektiv war Trumps Kraftakt im Wahlkampf-Endspurt?,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
154,13.107876,4.2379127,-1,Nordsee und Ostsee: Tonnen von Munition vor Deutschlands Küsten,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
155,11.629118,2.3641412,-1,"Dobrindt: „Brauchen Wachstumsimpulse, keine Steuererhöhungsdebatten“",2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
156,7.0929475,-0.27769282,-1,Wahl in Stuttgart: Grüne müssen um ihre Hochburg zittern,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
157,14.232206,2.5102372,-1,Joe Biden: Noch nie erhielt ein Kandidat US-weit so viele Stimmen,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
158,3.9967153,-3.8368363,-1,Verweigerungs-Haltung: Werder will Profis Freigabe für Länderspiele verweigern,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
159,9.192187,0.8362049,-1,Stadtschreiberin Judith Kuckart setzt sich mit Dortmund auseinander,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
160,14.108319,2.5825942,-1,Auszählung in Swing States: Jetzt blasen Trumps Anwälte zum Angriff,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
161,4.6414204,-3.5604444,-1,Corona-Lockdown: Welche Sportarten sind noch erlaubt?,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
162,11.141634,-0.61380446,-1,Verträge kündigen: Lieber nicht per Mail - Worauf Sie achten sollten,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
163,4.1134453,-5.580793,-1,EM-Qualifikation: Deutsche Handballer schrammen knapp an Blamage vorbei,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
164,3.0703878,-5.362638,-1,Rummenigge und Watzke: „Irgendwann kommst du an die Grenze. Das sieht man am Beispiel Alaba“,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
165,12.296056,4.224428,-1,US-Wahl 2020: CNN meldet bewaffnete Trump-Anhänger vor Wahlbehörde in Arizona,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
166,12.317792,0.26624823,-1,Bundesbank-Studie: Krise führt zur Spaltung der Gesellschaft,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
167,8.882493,3.2502816,-1,"Menschenaffen: Berggorillas könnten mehr werden, aber es fehlt etwas",2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
168,2.8925748,-5.2343774,-1,Gefährlich für den FC Bayern - Beim BVB gibt es ein neues Bewusstsein,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
169,2.103978,-4.8435698,-1,PSG: Thomas Tuchels angefressene Gleichgültigkeit ist verräterisch,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
170,3.0283766,-3.384603,-1,100 Millionen fehlen: Windhorst kann Hertha BSC Monate zappeln lassen,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
171,9.721571,2.9804678,-1,Belgien fürchtet wegen dramatischer Corona-Zahlen die „Triage“,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
172,11.794718,0.49225745,-1,Über eine Million neue Wohnungen in NRW bis 2040 notwendig,2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
173,11.841748,-0.00094123266,-1,"Rettung der Luftfahrt: „Wir werden nicht allen helfen können“, sagt Andreas Scheuer",2020-11-05,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
174,14.182858,2.5227754,-1,US-Wahl 2020: Warum der Abgesang auf die Umfrageinstitute zu früh kommt,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
175,13.569094,2.9077096,-1,Golfkrieg 1990: Als Willy Brandt die deutschen Geisel holte,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
176,2.980248,-5.1739516,-1,Vorbild Trump: Schalke erklärt sich zum Deutschen Meister 2001,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
177,14.014547,2.5389957,-1,Alles rot! Erdrutschsieg für Donald Trump in Deutschland,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
178,8.194112,1.3914696,-1,Konflikte lösen: Warum gemeinsam essen gegen Streit hilft,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
179,3.06598,-5.8871865,-1,"Champions League: BVB souverän, Leipzig dreht Spiel gegen Paris",2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
180,3.139904,-5.42576,-1,Champions League: Marco Rose warnte Gladbachs Spieler in der Halbzeit,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
181,13.1022625,1.94612,-1,"Podcast US-Wahl: Alles, was man aus der Wahlnacht wissen muss",2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
182,10.204397,2.7958755,-1,Atommüll: Jetzt wehrt sich die Polizei gegen die Castor-Transporte,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
183,10.375988,0.64970386,-1,Gare d’Orsay: Das zweite Leben eines Bahnhofs,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
184,7.733926,0.7745918,-1,Alternatives Schmuckdesign: Warum Knete jetzt Gold ersetzt,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
185,10.669373,0.4493644,-1,77777 Euro: Bremens kleinstes Haus zu verkaufen - nur sieben Quadratmeter groß ,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
186,12.499385,1.3930506,-1,Klimawandel: Einfluss der Sonne ist klein - Klimaforscher im Interview,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
187,10.669692,2.6859493,-1,In NRW steigt die Zahl der Corona-Infektionen weiter stark an,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
188,11.794883,-1.7900206,-1,Carlos Ghosn: Ex-Chef von Renault-Nissan kämpft um seinen Ruf,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
189,6.054695,-3.6197042,-1,Tony Hawk: „Ich dachte nicht ans Geld - es wurde mein größter finanzieller Erfolg“,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
190,1.9381417,-4.7502513,-1,Champions League: So eckt Thomas Tuchel bei den PSG-Bossen an,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
191,11.83819,0.3396392,-1,Arbeitslosigkeit: Was muss man während der Corona-Krise beachten?,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
192,12.212005,0.58148474,-1,Elternsein: Kinder machen glücklich - wenn sie ausgezogen sind,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
193,9.83652,2.6348794,-1,Wie Luftverschmutzung Covid-19 verschlimmern kann,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
194,12.872694,2.9102256,-1,Islamistische Anschläge: So plant Europa den Kampf gegen Terror,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
195,10.319921,1.0172929,-1,Gastronom im Lockdown: „Ich fühle mich hochkriminell“,2020-11-04,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
196,8.508103,1.4237211,-1,Krieg 1870/71: „Jeder auf der Straße konnte nun Opfer werden“,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
197,10.181118,-2.2112772,-1,Podcast: Wird Facebook zum großen US-Wahlverlierer?,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
198,12.631397,3.7934027,-1,Illegale Migration: Die bitteren Parallelen des Terrors von Berlin und Nizza,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
199,11.680569,0.61316854,-1,Coronavirus: Hamburg muss Riesenverluste städtischer Unternehmen schultern,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
200,11.026354,2.0389304,-1,"NRW hat keine Strategie, um Luftfilter flächendeckend einzusetzen",2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
201,10.196728,5.669453,-1,"In deutsche Botschaft geflohen: „Habe Hinweise bekommen, dass der Präsident einen Anschlag auf mich plant“",2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
202,9.136979,2.9839315,-1,Unterwasser-Vulkan: „Brothers“ gibt nur ungern zuviel preis,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
203,2.9794998,-5.651641,-1,Champions League: Gladbachs beeindruckender Auftritt gegen Donezk,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
204,11.71219,5.5352774,-1,Terror in Wien: Patrick Helmes versteckt sich mit Kindern im Müllraum,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
205,2.7493005,-3.5440104,-1,FC Bayern: Flicks mutige Stellungnahme im Fall David Alaba,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
206,11.196119,5.2605,-1,Terror in Wien: Netz feiert türkisch-stämmige Helfer in Österreich,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
207,12.181588,0.42132956,-1,US-Wahlen 2020: Welche deutschen Konzerne im Wahlkampf zu Biden übergelaufen sind,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
208,9.118769,1.6069032,-1,Corona: „Wir Heimbewohner sind die Gewinner der Pandemie“,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
209,10.938955,5.125393,-1,Terror in Wien: Die verletzte Stadt,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
210,13.793238,2.4695666,-1,"Trudeau-Kontroverse: „Manchmal scheint man hier besessen davon, bloß niemanden zu brüskieren“",2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
211,7.811446,2.3685348,-1,Pro und Contra: Sollte der Thai-König in Deutschland unerwünscht sein?,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
212,14.198285,2.5006714,-1,"US-Wahl: AOC, Tommy Tuberville, Mark Kelly - Auch auf sie schaut Amerika",2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
213,9.918205,1.0766977,-1,Inneneinrichtung: So richten Sie sich das perfekte Homeoffice ein,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
214,10.0726595,3.9977841,-1,Kölner Kardinal Woelki will Missbrauchsgutachten nicht veröffentlichen,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
215,10.646667,4.859593,-1,Stephan Balliet: Mutmaßlicher Halle-Attentäter laut Gutachter voll schuldfähig,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
216,10.699185,4.9117885,-1,Kanzler Kurz zu Terror in Wien: „Es ist ein Kampf zwischen Zivilisation und Barbarei“,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
217,10.777283,0.35770178,-1,Bundesverwaltungsgericht weist alle Einsprüche gegen Fehmarnbelttunnel zurück,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
218,10.5126505,-0.43327746,-1,Urlaub 2021: Wo es besonders voll wird – und wie Sie Chaos vermeiden,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
219,12.785938,1.0683739,-1,Vorsitzenden-Wahl im Januar: Eine Hürde muss die CDU noch überwinden,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
220,8.565298,0.26874483,-1,Bühnen im Lockdown: „So werden wir die Welt nicht retten“,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
221,12.497423,2.9564447,-1,"Islam und Terror: „Reicht nicht, als Muslim Gewalt zu verurteilen“",2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
222,10.24618,0.5590588,-1,Zweiter Versuch: Müngstener Brücke soll Weltkulturerbe werden,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
223,7.1197762,-0.37714964,-1,Michael Wendler: Plötzlich will er kein „Corona-Leugner“ mehr sein,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
224,12.167977,2.918277,-1,Islamismus in Deutschland: „Arm von Ankara reicht bis nach Neukölln“,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
225,9.412591,2.1020234,-1,Nanotechnik: So lässt sich beim Kühlschrank Energie sparen,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
226,13.797328,2.3931558,-1,"Rassismus: „Erst wenn Frankreichs Töchter Schwarze heiraten, glaube ich an Gleichheit“",2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
227,14.19925,2.5433476,-1,USA: Biden vs. Trump – was Sie zur US-Wahl 2020 jetzt noch wissen müssen,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
228,3.729819,-5.008748,-1,Schalke 04: Selbst vorm Pokalspiel gegen Schweinfurt gibt es Zweifel,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
229,9.73035,1.8388386,-1,Nutri-Score: Das Zucker-Dilemma torpediert Klöckners Ampel-Idee,2020-11-03,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
230,11.677259,1.2665569,-1,Überbevölkerung: Warum große Familien in Afrika die Norm sind,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
231,10.269595,5.6361933,-1,Rendsburg: Polizei nimmt letzten Freier der getöteten Prostituierten fest,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
232,11.232601,5.808756,-1,Hamburg: Mann schießt in Hamburg auf Polizisten,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
233,12.861905,3.3862553,-1,Erdbeben in Izmir: Verschüttete Dreijährige nach 65 Stunden aus Trümmern gerettet,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
234,7.574863,0.849716,-1,Actionszenen der Weltliteratur: Patricia Highsmith,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
235,10.626002,1.9115108,-1,Kein Schul-Lockdown dank Raumlüftung: Christian Kählers Konzept,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
236,12.319213,0.86656976,-1,Tabak-Lobbyist: „Der Vorwurf ‚Da wird Politik gekauft‘ hängt mir wirklich zum Hals raus“,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
237,12.5992365,4.8495526,-1,Castor-Transportschiff in Nordenham gelandet,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
238,10.503599,1.1263114,-1,Einkaufen im Lockdown: So vermeiden Sie Gedrängel,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
239,11.891822,0.9649244,-1,Arbeitsmarkt: Ausländer in Bayern am besten integriert,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
240,11.397794,2.0735426,-1,Moslem unerwünscht: Das droht bei Diskriminierung am Arbeitsplatz,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
241,11.136227,2.0660062,-1,"Juli Zeh über Corona: „Wir werden niemals irgendwo hinkommen, wo wir unsterblich sind“",2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
242,7.1469927,0.8566852,-1,Jacinda Arderns Kabinett: Neuseelands Außenministerin trägt Gesichtstattoo,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
243,11.554916,3.5832958,-1,Berlin: Unbekannte demütigen Mann mit Macron-Maske – Polizei ermittelt,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
244,11.985806,0.28017807,-1,Björn Lomborg: Das Märchen von den billigen erneuerbaren Energien,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
245,6.3086843,1.7873052,-1,Prinz William verbarg Corona-Infektion vor Öffentlichkeit,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
246,10.155193,4.0027633,-1,"Alain Finkielkraut: „Der Feind verzeiht es uns einfach nicht, dass wir sind, was wir sind“",2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
247,10.530791,1.2221487,-1,Corona Lockdown: Jetzt könnte sich Deutschland grundlegend verändern,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
248,11.789643,6.951538,-1,Nach Frontalunfall von Straßenbahnen in Köln mehr als 20 Verletzte,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
249,7.692142,1.1425356,-1,Geheimaudienz: Stan Laurel & Oliver Hardy bei Papst Pius XII.,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
250,7.40803,1.0662587,-1,"Netflix, Prime Video, Apple TV+: So retten Streaming-Dienste die Filmstudios",2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
251,11.431334,1.613099,-1,Haspa-Chef Vogelsang: „Die Substanz wird aufgezehrt sein“,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
252,7.1934795,0.7625607,-1,Freiheitsstatue in New York: Araberin war einst das Vorbild,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
253,11.808569,6.7103305,-1,Köln: Straßenbahnen stoßen frontal zusammen – Fahrer schwer verletzt,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
254,11.606791,1.6155071,-1,Corona: Weite Teile Europas im Lockdown – Neue Verschärfungen in Italien,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
255,12.891731,1.9984763,-1,Deutsches Militär: Was Soldaten wirklich ausmacht,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
256,12.660403,3.986695,-1,"Argentinien: Die Regierung, die einknickte – und den Lockdown wieder aufhob",2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
257,11.266482,2.2456248,-1,Rechtsstaat und Corona-Pandemie: „Wer hindert denn die Parlamente?“,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
258,7.7602425,0.6404269,-1,"Anika Decker: Die Frau, die Til Schweiger vielleicht um Millionen ärmer macht",2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
259,11.764685,4.424633,-1,Eddie Hassell: US-Schauspieler (30) stirbt nach Bauchschuss,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
260,11.077483,1.9421134,-1,Corona-Lockdown: „Weihnachten“ als neues gesamtgesellschaftliches Ziel,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
261,11.333254,1.9021369,-1,Kanzlerin Merkel zum Teil-Lockdown: „Das kann ein Wellenbrecher sein“,2020-11-02,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
262,8.442551,1.120909,-1,Mittelstands-Präsident Mario Ohoven bei Verkehrsunfall getötet,2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
263,11.7677765,1.3371085,-1,Kriminalstatistik: Darum ist es am Hamburger Hauptbahnhof besonders gefährlich,2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
264,11.873201,-1.0361913,-1,"TÜV, Dekra & Co.: So verliert die Hauptuntersuchung an Schrecken",2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
265,13.84986,2.5598211,-1,Die US-Wahl ist mir herzlich egal,2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
266,12.495959,-0.017561771,-1,"VW, SAP oder Telekom? Das sind die Aktien, die in der Krise günstig sind",2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
267,4.143735,-4.4887443,-1,André Schürrle: „Ganz frei bin ich bis heute nicht“,2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
268,13.10654,2.739591,-1,Facebook-Post: Iran-Vertreter in Berlin relativiert Holocaust,2020-11-01,-1,schalke | bvb | dfb | favre | ki | bushido | sachsen,2664
